timestamp,adservice-cpu,cartservice-cpu,checkoutservice-cpu,currencyservice-cpu,emailservice-cpu,frontend-cpu,paymentservice-cpu,productcatalogservice-cpu,recommendationservice-cpu,redis-cart-cpu,shippingservice-cpu,adservice-mem,cartservice-mem,checkoutservice-mem,currencyservice-mem,emailservice-mem,frontend-mem,paymentservice-mem,productcatalogservice-mem,recommendationservice-mem,redis-cart-mem,shippingservice-mem
1709058898,1.9473366103562402,0.9112695885977371,2.3231855664322287,0.05291679581448506,3.1325101215619107,0.1911764704310536,2.959267511741065,0.23412105212137657,1.0375191907825965,3.0794523326869374,2.839098495547015,-1.1014855201335585,1.6142356065685006,0.298789042846406,2.311130320306546,1.0058756808562865,-1.4006939660710014,-0.552630268616342,-0.8779610305422544,-0.5030910589864517,3.2165509054454637,0.6537523362569848
1709059798,1.0447503266691427,-0.6424885256458784,1.210222269929914,-1.8773457288128426,3.0635701020761505,-1.5168250642340009,2.015156364084081,-1.4103260455034168,-0.268359413687837,3.0656272372125195,1.882022241969545,-0.17345599654191246,1.6168325690769507,-0.002138905638058272,2.172338087362057,0.9682168306505679,-2.8649572414288795,-0.8516599848498498,-1.7567547615688455,-0.5096992921162787,2.5338444601404624,0.09290446827972368
1709060698,1.2575386518201044,-0.3192807464991731,1.688731374594974,-1.7917467041947703,2.986122164600322,-1.4203401454289846,2.6199904483963516,-1.2893185434471497,-0.22786700766075688,3.2948946963297003,2.1401543489887276,-0.6240299123973428,1.5005530557437239,-0.2584255855082759,0.8934830591199308,0.24387799420317668,-2.1332093074879945,-0.8298408639343501,-1.632613538175655,-1.1413977948473397,2.3548348093037066,-0.047912239925184646
1709061598,1.2974676484990475,-0.5178039508861347,1.3506512969803095,-1.799656903218562,2.7146545867662746,-1.477460851421253,2.205384069608406,-1.375803001514271,-0.4172104214243563,3.152119467335126,1.9348719433968091,-0.9625015074170735,0.8551458587241564,-0.4898857801469976,0.5545501027468369,0.3825006366716126,-1.6795637393060583,-1.0963787556184,-1.0336023843619133,-1.5415956210696438,2.249956243576907,-0.5669792859272526
1709062498,1.5672983588663827,-0.1943780462537001,1.83938815966872,-1.7892168189347977,2.714759649325801,-1.4589977956423592,2.533736861306557,-1.3229272874376945,-0.40616593727419215,3.4287212010783437,2.2687975771879265,-1.1098517074590621,0.4561108819450315,0.011218737755119765,0.2611338393632636,0.22230762845447272,-1.2990898711178924,-0.6473668580141345,-0.8823873007473669,-0.5980590448845979,2.4095523835645802,-0.19151726164358154
1709063398,1.5590036449950955,-0.30748610008224664,1.8622454050736166,-1.7541383725633126,2.4525919786064123,-1.4653212594162386,2.740129977310155,-1.356380483796345,-0.5104981286164171,3.400229169627231,2.0386421504183057,-1.2064003238882084,0.5739021342978711,0.6538915395572388,-0.17878766842950203,0.7371450642742757,-1.5344386773977712,-0.22097214287568664,-0.5259925901571589,-1.1287580064427063,2.436065890926906,-0.17363435878838915
1709064298,1.5992145904840231,-0.2778639323092739,1.9384256783951297,-1.6352936331711956,2.38714870544939,-1.415475218365916,2.8076503963366117,-1.1572091175253116,-0.446344017592245,3.4162633291636895,2.219610752440493,-1.1902070312509352,0.3697622146898792,0.7839548871714721,-1.1853348898495746,1.1063331231123925,-0.7254990310344068,0.23738659615098318,-0.672830354567309,-1.9144374909879334,1.9261449122277614,-0.17725678461650873
1709065198,0.9624326584834143,-0.4372624413113261,1.4305800571211629,-1.6053201500740912,1.9617539681877993,-1.4588642073830826,1.424291219653411,-1.2009410225995472,-0.5289250889621498,2.8911774636546568,1.7474283210079211,-0.8609960117794665,0.0943979077696268,0.8183049116946749,-1.2844938829905084,0.990874216956339,-0.8099602136121996,-0.3943053935737929,-1.1387637370084276,-2.0617411952720137,0.6583103139443437,-0.024573628046817175
1709066098,1.1217428160507903,0.12765287693403662,1.632006278775922,-0.9519325921446653,1.447015482866337,-0.8060220963321181,1.789041817548216,-0.5134270443719287,0.07955321666568467,2.551582222324344,1.8648559664357762,-0.3968554345617271,-0.2507127659978873,0.14101932668087008,-0.7353356276459192,0.9692843100952219,-0.7339372598612859,0.053299943168055135,-0.7289683156184409,-1.7977373727955406,0.3495064063202503,-0.036558005699000064
1709066998,1.9628162749389457,1.6026813433529108,2.4348789578645245,0.8405081499765684,1.2077003981561973,0.7730133271589735,2.640832717402687,1.0440007659083994,1.218979883189972,2.215616510903992,2.6047152827361666,-0.8637875180242296,-0.4246255201536547,0.6706068837270486,-0.8704854857167399,0.9722275496754635,0.14841618989566893,0.31661549384493487,-0.272674106923219,-1.7967344061280892,0.22935566691714887,0.08789476085673678
1709067898,1.468421217930978,1.2876867860382273,1.8458035263151595,0.6588224770839091,0.9608548012631135,0.6061619181408738,1.7641907354495585,0.8647492061382688,0.9283140081942003,1.6830092966125083,2.071149336444904,-0.6180466090306227,-0.7838451715778003,0.5916183651116662,-0.026571784604063845,0.7138267315803268,-0.31177096062381543,0.8026797526965362,-0.273703602545905,-1.3976297939724704,-0.2326378608073248,-1.1416498016185952
1709068798,1.3002067655451872,1.2396338086677965,1.703794698482567,0.5863507429299576,0.9872978282964573,0.6033852522102816,1.7934571127066572,0.8187244353331966,0.9700298003938875,1.5073251639839227,2.0263065756720553,-0.7453185530146348,-1.0427322315517293,0.8109447778476057,-0.1786035918058633,0.5959748808595564,-0.5263815364880786,1.6846984352058048,-0.727919341619308,-1.1466846781058775,-0.7472871392535733,-0.7380590771339022
1709069698,0.8875601659120139,0.8102160565748555,1.038093638014777,0.4112492162384197,0.831825427055965,0.4434770315536434,1.1140455782900287,0.703324433863259,0.7704169122000479,1.172744236866661,1.49207703569799,-0.8580805897516567,-1.0307022387851568,0.051510979584314186,-0.16898769893213295,0.9637715405217502,-0.07094022336604541,0.5327594943724049,-0.5968501777318838,-1.5525552987140554,-1.2330939646010375,-1.264779440151832
1709070598,0.4677772610379322,0.7052902012694423,0.588059652832665,0.3693836637990907,0.7241172184148887,0.36303380739259683,0.7088509947374589,0.6600873396395252,0.6511601270340714,0.7738569166250552,1.2345431045926196,0.41242900439905833,-1.6471574213595024,-0.7259785467352606,-0.8487742148765517,0.7201084958394536,0.01777736947918572,0.7675854761920277,-0.7053462326817875,-1.0101759094537681,-0.7942403180896926,-1.4053030741855537
