timestamp,adservice-cpu,cartservice-cpu,checkoutservice-cpu,currencyservice-cpu,emailservice-cpu,frontend-cpu,paymentservice-cpu,productcatalogservice-cpu,recommendationservice-cpu,redis-cart-cpu,shippingservice-cpu,adservice-mem,cartservice-mem,checkoutservice-mem,currencyservice-mem,emailservice-mem,frontend-mem,paymentservice-mem,productcatalogservice-mem,recommendationservice-mem,redis-cart-mem,shippingservice-mem
1708468161,0.7701393055456874,-1.134709641009928,-1.4242348045722515,0.26360669765145817,-1.852205749717328,-0.8716301726223734,-0.580165723146027,-0.8350970051570334,-2.697159887507567,-0.046854289498141646,-1.0908463355195195,0.7104728174248625,0.29843394000344714,-2.100778717001886,-1.0044727475974462,1.7442907223825497,-1.9477268138493655,1.3459711233329401,-2.327168327371641,0.28887276954340535,-1.793567011058096,-1.7381263056149745
1708469061,0.7071519078756839,-1.3351390179639087,-1.3895318183359595,0.27251218833216617,-1.7317794587762687,-0.9000473397714208,-0.483451373180484,-0.8982767462041229,-2.653730009862988,-0.1092378609521929,-1.101371339303369,1.1912153294049135,0.6253378549637869,-2.2494567883684145,-1.4248944236287195,0.8303006530868708,-2.329839227544741,0.9995380059266109,-2.3294108535778033,0.3367649911477655,-1.542276907004864,-1.8345046457542917
1708469961,0.39007032245612583,-1.293855679857172,-1.035233968579959,0.26436575977498006,-1.5801573723863251,-0.9065182524523095,-0.08305530040799035,-0.9116646116577811,-2.554512681146104,0.03416609154828716,-0.9544693214169759,0.7901360167000062,0.5199872308725226,-1.8422004820418116,-1.3772311174916103,0.9696002126875768,-2.2503016232655697,1.6562641732410404,-1.9942148401919546,0.27258633385380726,-1.4520641158955128,-2.0021662132651534
1708470861,0.15516950327164405,-1.2434129819051445,-0.8462013638623417,0.2543862635293326,-1.38627162812237,-0.9531924529535338,0.29056785670222696,-0.851633705086204,-2.4004018037673975,0.16072309025041534,-0.8588637551414666,1.2069149767034388,0.5177312370735978,-1.5887819026001648,-1.0931245275370067,0.8461257386982534,-2.1460336278494196,1.8226051694742074,-1.4934388192821626,0.35374446455587105,-1.9142863913485089,-1.9444602714123675
1708471761,0.3796812492992488,-1.2877448590673568,-0.718501345635901,0.262254706576909,-1.494293756403082,-0.848869677146998,0.29911920922539464,-0.7213901987150961,-2.4227672545081305,0.15984543250551236,-0.715134426459947,1.1262399745506422,-0.07960964197326363,-1.1853199605489422,-1.1840133138982618,1.0587493448063408,-2.3204067348280524,2.084588669687348,-1.678926855895073,0.0301180434578589,-1.8833954886557445,-1.8849433071956374
1708472661,0.3953722728052052,-1.17954233464974,-0.48187090731962173,0.2482447438936147,-1.5683127896296216,-0.839196069885534,0.4167112450354288,-0.7211153346017499,-2.4773607432914426,0.0449027975513038,-0.6996508608661057,1.2253753652559751,0.18174818260061926,-1.3422295377480353,-0.9754452686377086,1.636312673937111,-2.095074309521765,1.929791587467648,-1.2612292405454981,-0.29977362811809505,-1.7746030493637164,-1.8927277124672341
1708473561,0.43935172267765715,-0.8692057002250887,-0.5131092779057157,0.24733140750149266,-1.731072903672444,-0.8388583270817838,0.3652898549562524,-0.7123979313633101,-2.5101308905010047,0.04209069996111564,-0.7498794555868197,1.2987074757260588,0.3677753706444961,-1.3564002480489292,-0.832303356796432,2.416042203740349,-1.8825689435330861,1.8044726053795708,-1.1280385025319735,-0.5041796848816479,-1.7607249907016402,-1.6142655308293772
1708474461,0.6348323730596147,-0.7269208785414408,-0.2724973097957716,0.27709066221990675,-1.9229484746358116,-0.5594211833130196,0.48538601069408294,-0.4826684940637977,-2.431009122770293,0.07899342228305911,-0.5628741210615554,1.2232905262616331,0.49504198737865646,-1.9912829640956393,-0.9721785051582807,2.645433036403387,-1.9615535458227038,1.5542918284212643,-0.36383931259175845,-0.5999042978289892,-1.692426310487157,-1.7282255478539135
1708475361,0.3558809822775239,-0.6902252690529871,-0.022776888160598346,0.25759659376144745,-1.994365649455947,-0.5401073465123081,0.5909679727948108,-0.4452853617693135,-2.441939027318213,0.014699867339707587,-0.3903447736190468,1.3117303697815683,-0.0658512900309663,-2.1427339802462417,-1.1028660303772657,2.0632569755804675,-1.8491352299454467,1.4546540887372863,-0.3149636666112687,-0.46658939863367993,-1.8077350537849144,-1.494462414132359
1708476261,0.5461628973456265,-0.42202629545063985,-0.031663258561899214,0.26325831168710556,-2.0486273768087027,-0.46216241589699175,0.4319959866251661,-0.316736759051596,-2.4024861111820193,-0.006674499729910746,-0.22685072755479166,0.4890811954941253,-0.19509045196170835,-2.071209781530429,-0.862848613874337,1.8652733659368155,-1.3057916667757377,1.4547274281443328,-0.28763196380087447,-0.4897428117182223,-2.4291277877216,-1.2912924460981803
1708477161,0.6405991593485002,-0.470478585032349,-0.43642869610007745,0.26964909518547275,-2.1846302989574977,-0.3830341465854824,-0.10216105102231138,-0.35120614048571214,-2.477743482688322,-0.17186645392631966,-0.40725079636820594,1.4067659138851465,-0.301214409329147,-1.985131834134792,-0.5066127162781441,1.7424844912450927,-1.211988065097591,1.1056773752845834,-0.9184780223609331,-0.12751364987689112,-2.316127885770494,-1.1752307557523918
1708478061,0.516913692755337,-0.5032680406647457,-0.8893657915256793,0.28905599732711645,-2.3907288620602345,-0.2609597854740607,-0.7873942569172713,-0.2680590704934254,-2.5570325720334792,-0.3511281000065005,-0.6133099975339812,1.3127456087684544,0.7330919048445702,-2.216043048591871,-0.6959552145129203,1.8402945404842712,-1.1324708610707284,0.8248910032391595,-0.6675535806617964,-0.031303566182629854,-1.9691789205648886,-0.9109670755722276
1708478961,0.4527235868934761,-0.45106970414665276,-0.9005016680179354,0.30054188133955956,-2.226448343662518,-0.14634287123502565,-0.8707206594724237,-0.12876071881583537,-2.4068533121745586,-0.36272840736514117,-0.6076464642934134,1.5550075957539076,0.9818690247766472,-2.947251392914847,-0.5702183686355314,1.61659978767217,-1.0513094563416925,0.8260275156946332,-0.5518098576250983,-0.040935539689598614,-2.0976967505981063,-1.0753444020529512
1708479861,0.47540274796743265,-0.44884035929627925,-1.4153293355247387,0.30474856133001427,-2.1887359572889866,-0.2685266373272742,-1.6659408689348552,-0.25381458765852094,-2.375459405799339,-0.5184273523766406,-0.8608289592504302,1.8016183775755308,0.8511362710635036,-3.126303290418431,-0.754997945229378,0.6908554179476466,-1.3925529784103021,0.19336611545433907,-0.5913162237329708,-0.10233638845527422,-2.205906100807846,-0.905062848976026
1708480761,0.47360216559294477,-0.5978787005987973,-1.4728423986332173,0.2886793020336739,-2.034563893892684,-0.3306495570710529,-1.7322954774376371,-0.3901947293153547,-2.3248188619809853,-0.5153007358806668,-1.0032251248210875,1.5740580435533431,1.2430411304153774,-2.8638537067065757,-0.9016545506993974,0.49061987106774874,-1.445431179545911,0.3145153948331781,-1.0299862607538743,-0.008166921738010455,-2.2051444220684306,-0.9565426767947633
1708481661,0.40264599977874915,-0.5574139936627075,-1.610791847189095,0.30033510489315,-1.950447809153385,-0.3037300443103029,-2.054003512201106,-0.4378286938945927,-2.287778424397329,-0.5170759808688137,-1.0476298767403058,1.9809482193995314,0.4457710670221752,-2.7026208265083542,-0.8358888768436246,0.4685799180508421,-1.73158659878725,0.3263100157926424,-1.1163226591611717,-0.07700369726649214,-1.8653839955966909,-0.8479611795637708
1708482561,0.42908135755948895,-0.537402529677362,-1.6203635716930362,0.31944408500229765,-1.859062961266151,-0.2932397666114158,-1.9398023877301707,-0.4755776839170866,-2.3023555369415223,-0.5120346071428042,-1.0629120860618473,1.5691602429485099,1.337869640605067,-2.8666198384887975,-0.5875594227642315,0.8149465023930269,-1.7394553982124217,0.43718995608519906,-1.0872204601828863,0.06502354302813916,-1.8676816603069264,-0.9015563086460635
1708483461,0.45500325410257025,-0.5778278503808952,-1.920103569993319,0.333041988591978,-1.774411242075598,-0.24275497071999172,-2.454094307706397,-0.4894614104620455,-2.2133197429724754,-0.5386959723332339,-1.2657750429583192,1.923631522970113,1.8267618409697113,-2.9415599234748564,-0.4890931007483738,1.1525629570269371,-2.00143187057897,0.3063618307075887,-1.4327147035148686,0.061102866539193466,-1.3346199048253204,-0.7431790931690578
1708484361,0.47606235055082446,-0.41623074911201197,-1.6839074206121698,0.35871578504950247,-1.6885948461054654,-0.16716253855506902,-2.141591426412393,-0.43420018080351286,-2.146962032879891,-0.46330002179981516,-1.2688240703849414,1.1455633814582857,1.962049500809098,-3.27371642143272,-0.4881665217361546,1.714663177568375,-2.1409476003190155,0.30028624523606734,-1.1229304349453026,-0.20270473437757788,-1.545746496031088,-0.6299272237359855
1708485261,0.4483917787942879,-0.5041804475457267,-1.4445799460742272,0.3248750406190955,-1.6074262588175734,-0.2753757902958767,-1.9609374709219558,-0.4106502142028152,-2.095472761644857,-0.47850469002789764,-1.2522636398572695,0.6658307422885764,1.3571863601577396,-2.8720050280336,-0.5186353964839933,1.5140294729719344,-2.1791596602456496,0.19232997627545806,-1.7619183510770702,-0.1352785009077937,-1.6444326315601552,-0.8395546510007756
1708486161,0.39574705076148486,-0.35492660645857693,-1.2456127018383105,0.327524573015428,-1.5379715593913947,-0.29120201893217496,-1.5090660886188747,-0.5381519849073784,-2.103125493335588,-0.4450524452728151,-1.0384439459293378,0.5808741749602178,2.022692448655311,-2.70588084452065,-0.4417521260227736,1.3713078872703954,-2.2635810959188465,0.42872057232751093,-1.8828762150167588,0.0839462067961599,-2.3310859328189633,-0.6768883760966087
1708487061,0.5521096753807024,-0.19946134463215084,-0.7979403028192276,0.32653815823209276,-1.3567169481817862,-0.2589932047393518,-0.6614133446841848,-0.39125996789473616,-1.9113848032712182,0.04950886309424828,-0.3631057945311964,0.12581774807623414,2.687702184676282,-2.7532585961942164,-0.3446408822368598,1.505964631715116,-2.3018923077869498,0.5937430985368234,-2.1018254894460644,0.3543137348472177,-1.8435983010750472,-1.218646973537247
1708487961,0.424925046118961,-0.17213011862983132,-0.7957044134777936,0.3295569948173336,-1.2408452790218045,-0.15111475563223795,-0.45739654197375135,-0.30870071676883054,-1.9252477211338788,0.04277994426620316,-0.3259312499936941,-0.1155815393774357,1.7332588975143692,-2.829069426696432,-0.3752928827679387,1.8278163797000657,-2.519060345575335,1.322688368237859,-1.9781740988616048,0.41331179190795747,-1.5613306089316819,-1.2714367175010264
1708488861,0.45912641899129397,-0.2605897697424582,-0.6573818628463359,0.3292923052953443,-1.1645714470441901,-0.14020829958178968,-0.4564497256634961,-0.2603495181370836,-1.8222712581323286,-0.06693114826178058,-0.27479596433121944,-0.1804495443003154,2.9692604282658124,-2.6384174849510575,0.015106228218828238,1.7442112763451578,-2.401398221398331,1.5854985977016605,-2.3159839965480726,0.41477740848507694,-1.1454902649653511,-1.2573891307371425
1708489761,0.48092067736006333,-0.29239378057787385,-0.6156911199004745,0.3056827813993085,-1.1409474384920122,-0.21813424531062342,-0.34028981346671344,-0.29174288096917167,-1.7820401548501354,-0.054449315064694526,-0.23687768628467412,0.07633522555424015,2.756812938062043,-2.8481664252486847,-0.17386490427436493,1.8432327920771723,-2.1259638371771494,1.5267448677064708,-2.52404399941818,0.47757035572837714,-1.490277353126746,-0.995355297149923
1708490661,0.3018734623767868,-0.18766855963599008,0.05697970167986425,0.29557359786571386,-1.021655467093456,-0.2348583941367411,0.6099572146662413,-0.27453462007567286,-1.72255912597276,0.045188948988671276,0.009170700932109746,0.16721903426927998,2.330488510704053,-3.1665645682318564,-0.1317670651059691,1.9568536686316667,-2.2669123474153157,2.450789083230349,-2.082999939274661,0.41668524562162756,-2.021385990614252,-1.421195651250423
1708491561,0.1949515296206157,-0.25392580342514387,0.12390348153288505,0.2686068693084221,-0.9219521980545287,-0.3047031121713,0.704360109677078,-0.26816890084017736,-1.6744432859882494,0.025715377407351196,0.022907869277404968,0.4522298152993065,1.9223093885672782,-2.9641173574308564,-0.3074712608859527,1.5040791550137316,-2.0710352087881185,2.2092488762368503,-1.9629599640285949,-0.017528498999028884,-1.5222770212150227,-1.4843468515365283
1708492461,0.16606849857205272,-0.37671449189431894,0.5510187361377855,0.2604230797436351,-0.8348348898583793,-0.3169767238662399,1.1300116361893666,-0.20667989671789874,-1.6463501338373354,-0.01841336591895923,0.2572254210647034,0.5533582523550193,1.947123499083811,-3.3426788176548805,-0.17298008364273823,2.0842954216447795,-2.0549435551256963,2.235748974727367,-1.21767999040033,-0.1568056032693858,-1.1683575672123754,-1.3780911430919494
1708493361,0.18631146863878037,-0.46706494109527,0.3892969883911862,0.24093710322407194,-0.7823708817780667,-0.46153870877262154,1.0604898875053408,-0.33635421897042267,-1.6597783809026574,0.000831239536759121,0.21228422316350673,0.8181476305538098,1.4310057349532528,-3.156160020117619,-0.2813396646180103,1.9886199214523785,-1.8171998763058546,2.0432347580629218,-0.8942253655411339,0.1215497679762896,-0.3300145456413727,-1.4743312757187237
1708494261,-0.11159307355893275,-0.5917975846208615,0.23600209426391894,0.25053110207021334,-0.8468359563166634,-0.3820989234960557,0.774797735249198,-0.2546468017726769,-1.7187370615087083,-0.4529072698597901,-0.16839325285530377,0.725471605094708,1.173798805367032,-2.900303487942508,-0.081118649039215,2.6400853868945084,-1.3128157491046266,2.2700211994882773,-0.4746184929872283,-0.014940529883375755,0.13092174327018666,-1.2664124389596365
1708495161,0.4652696641192785,-0.27750381031308985,0.24618113773658007,0.25982184561585797,-0.8916488675676483,-0.3488145946155958,0.7344553090551061,-0.20785762346203293,-1.694156865929601,-0.5381446144833396,-0.21509808632874222,1.145735103010011,1.4143223734428503,-2.8889565247634,0.01902767992985062,2.4130109631026477,-0.9740514613523744,1.348767542521794,-0.02415091446412145,-0.01740815479922587,-0.4717908671449116,-1.3778145039715481
1708496061,0.520914223648181,-0.10549755430889451,0.5253719368136781,0.27827579824131976,-0.8666704688492645,-0.3720196635568201,0.9702125151749267,-0.2191770794750358,-1.6953697541175354,-0.6026561907992223,-0.1995107157788918,1.0621965536194404,1.0694864166667366,-2.7176009287295684,-0.3214930945610622,2.552388637508186,-1.06086848369538,1.2291500929230283,-0.1278175759630918,0.12598301642861304,-0.8346901124510637,-1.490688564105618
1708496961,0.5931255585078966,-0.021009249672429876,0.45039820781025064,0.2835427393475173,-0.9094659413117007,-0.25808444174699297,1.0121213077948115,-0.17431925591548134,-1.6459414006311304,-0.47453958826272746,-0.0924886818506043,0.998315108605333,0.12425164310332455,-2.319270477293675,-0.5065776753046047,3.1247308704234364,-1.234898230529854,1.6042271115535938,-0.25764064852134355,-0.07432687128784671,-0.33682863235556043,-1.810724275022808
1708497861,0.5674474985891546,-0.2335967407377413,0.008979706601182606,0.2779965915570692,-0.9817584196681133,-0.36394051550908935,0.2969734867491311,-0.287123299658744,-1.7237339645180862,-0.6096069524347986,-0.3796188216460073,1.0893513882771917,-0.10297338966866065,-2.307655098564646,-0.5280329727787514,3.564968962705975,-0.5827714575990842,0.698266064811541,0.0429871282278813,-0.2344389474122005,0.1345932288966344,-1.4814785508181803
1708498761,0.5331908782581455,-0.2405806793360758,0.023977577088980812,0.2801072203066947,-1.0079338497795773,-0.3205356521653468,0.3720281543035591,-0.2428022935019358,-1.6551177480511179,-0.5085426523340413,-0.2669077137704015,1.2381582261653719,0.22846994780247615,-2.2210375671491147,-0.26550054935303913,4.501903961139929,-0.25348977925584615,0.8365002402079273,0.18150730393136033,0.1930860585229941,0.1283040100785947,-1.4289184333625766
1708499661,0.49204209742343,-0.27672997174435227,-0.3233189607758842,0.29389334853763405,-1.0229903482047724,-0.2943779356533318,-0.16495427623306652,-0.3086738129835215,-1.6931428839156843,-0.49518742791149795,-0.5073942698149425,1.401435790423851,0.2125236702130706,-2.217507572322402,-0.3763458909639791,3.8894482922149027,-0.3823529202876611,0.83527749798258,-0.4039967705019697,-0.009534975308240259,0.16374272427843323,-1.3736588485283723
1708500561,0.324524947969196,-0.2765636256966873,-0.37765928051912573,0.2954567035407985,-1.0744733268435387,-0.31929791511071415,-0.27954245240764775,-0.33389200087176923,-1.6860588500592282,-0.5698809915852201,-0.46152712478980684,1.3300404380443431,0.540265603383585,-2.2169985746723904,-0.27101302767872526,3.8597296731805657,-0.7119090985130179,0.8648284144139047,-0.8435993288504573,-0.3000555689328474,-0.22930911209657115,-1.2126327457870076
1708501461,1.6669587921181142,-0.4101408932392466,-0.5195309169928225,0.31685491316196485,-1.0642933633260898,-0.2328196378584103,-0.7787178275567074,-0.3403869914743799,-1.6895668624434323,-0.48593791167266936,-0.4738837260422619,1.4908768226261389,0.4432127847358636,-1.8090436332723385,-0.4406977671340788,3.5060368296346707,-0.9081241099260553,0.7598230879638127,-0.7947913478246142,-0.17813483321073026,-0.8207413115043336,-0.9969180006092017
1708502361,1.1380340792869639,-0.5054132307902849,-0.6267440572480251,0.31872949584647076,-1.0694927414462083,-0.23899834294987388,-0.790840498333525,-0.3471898843609068,-1.6571665191052913,-0.46105737173890726,-0.5320160713974869,1.4329081885204111,0.6730312364641162,-1.9664139489063368,-0.4852618319058418,3.2731260270045617,-0.9587969562982724,1.0393332744507664,-0.957211039278417,-0.2179580455421358,-0.5688832017045171,-0.515423794581891
1708503261,1.0508848274879468,-0.6525030993967256,-0.976093018167142,-0.13837311404288422,-1.0564233281689521,-0.36967424484057004,-1.217532820017037,-0.4162383840143164,-1.6603124329787968,-0.5149097189637082,-0.7250711987731511,1.4068234885681519,0.165659712362745,-1.793822012490802,-0.6745670698319727,3.238590549779692,-0.7541850711539888,0.7788716597971532,-0.7706686934731032,-0.0005359327638885501,0.2421729927595682,-0.6677920559592576
1708504161,0.9803024314486539,-0.7107690896962556,-1.109820449522021,-0.5907290982215649,-1.0399427615198122,-0.41115272205571946,-1.490786124756303,-0.4307467437536847,-1.6734762376896057,-0.5272772405025178,-0.7813872663727814,1.4976775842608228,0.7704696181205715,-1.2812725120389588,-0.5472612791624293,2.2136436615459765,-0.2615947348966156,0.5384378244192536,-0.5274624621639784,-0.01195528075158028,-0.018030431940311755,-0.4563706682650855
1708505061,0.9584331342097063,-0.5417158283264846,-1.032627595464751,-1.0632150456472385,-1.0268694085232606,-0.3311326610840194,-1.39312652536422,-0.26032978063864626,-1.55510650552365,-0.5104742781603192,-0.7309060049047156,1.0783869269067154,1.1445086255112575,-0.18509176720723797,-0.7741632043934642,1.1500174839366157,-0.7125305305115612,0.5737814755605206,-0.9701732463729469,0.2736120777952259,0.019467164842314786,-0.6167574962361035
1708505961,0.9680214895093641,-0.6049089248929022,-1.1222939008656903,-1.5177288819735317,-0.9631260044736145,-0.23422845338004927,-1.3407627478352375,-0.21721439115552435,-1.5772627270955992,-0.5627129679158401,-0.9139186398708863,0.6556344717280601,0.991787160888756,-0.7675440127451725,-1.2360398196281475,0.8022719188155579,-1.0341806647905443,0.5933185318526913,-0.6660432363323611,0.2610390285116701,-0.47660921140581225,-0.8728098037307418
1708506861,1.0146889649764512,-0.480926426733271,-0.9896889175659337,-2.001416873080329,-0.941935918839746,-0.1941102860374915,-1.0087675774629852,-0.15409791121306676,-1.5979325118768881,-0.5595076519560178,-0.9257612531503392,0.8450904860543633,0.31441942992384725,-0.08356537974422706,-1.2147912464233679,1.1143223718831683,-0.8861806483666073,0.8393008891649628,-0.7523369361357183,-0.010807177890700745,-0.515810437752637,-1.151713502363775
