timestamp,adservice-cpu,cartservice-cpu,checkoutservice-cpu,currencyservice-cpu,emailservice-cpu,frontend-cpu,paymentservice-cpu,productcatalogservice-cpu,recommendationservice-cpu,redis-cart-cpu,shippingservice-cpu,adservice-mem,cartservice-mem,checkoutservice-mem,currencyservice-mem,emailservice-mem,frontend-mem,paymentservice-mem,productcatalogservice-mem,recommendationservice-mem,redis-cart-mem,shippingservice-mem
1708624654,0.5684859391555717,0.35281714783098417,0.01580824841245822,0.19049378823352858,0.06410327690010112,-0.23916426155780798,0.030953499254380634,-0.024931362105934468,-0.6590645421358947,1.4421526852713071,0.14987810739413218,0.23089928948189853,1.5189046871577974,-1.1839424096140616,-3.046608339381037,1.3065766201903934,-2.0816993337651524,1.4398557844805477,0.4521722392658601,-0.8405599662216318,-0.7510956217134644,-2.024653799788944
1708625554,0.447020578684029,0.2691581881284151,-0.23800237122372303,0.22028914677360822,-0.23157455076252398,-0.17601069347634726,-0.39931256719193775,0.02301151492525905,-0.8237816622774763,1.2623696113448037,0.11999841051610513,-0.15269157597106867,2.264769599456867,-1.7946068583465369,-2.4301027741276275,0.6054010013169996,-1.6630488018210041,1.5862343075759366,0.2441352381185489,-0.7320861018866975,-0.1795170598567774,-1.9394659044702494
1708626454,0.36081379232726585,0.15431733940704473,-0.23749557077402755,0.21116948308794173,-0.5123274324178876,-0.21920527906921758,-0.1840485570278987,-0.10078208843451283,-1.217937928068049,1.1744132195022843,0.026487254041550654,0.06775946023286047,3.0342465900075033,-2.0953599545817183,-2.5431022788802826,0.27088788858768253,-1.8966653048953777,1.442982513284191,0.12355231933393641,-1.0230609634625667,0.32978953030940567,-1.8922325522406973
1708627354,0.04626114477683807,0.02080272189331864,-0.1056216692030926,0.20801355309252734,-0.8109658942752969,-0.26018165179905983,-0.1163875564111599,-0.1650139563929851,-1.2863864421059135,0.9633483784530005,-0.06316489007287183,-0.19756112147721105,2.766528539622271,-2.3100349361308252,-2.332806509347363,-0.41422971897355576,-1.4354757230035873,2.1439706540487924,0.21508111446064085,-1.2604853379293772,0.6309262610985445,-1.884114190191256
1708628254,0.21998748917774122,0.11924471665103775,0.16957270676871883,0.20279991389163557,-1.0246707954097027,-0.25045552740799404,0.28777887191760176,-0.14811005366121047,-1.3776179524255543,0.9882134017534204,0.025052234893209034,-0.500086830966469,2.6847171606161577,-2.180211883027631,-2.462227842281369,-1.2094209530941011,-1.053338566475762,2.138886811068702,0.31131925138554833,-0.8937219200698554,0.3686183386613846,-1.900205744125045
1708629154,0.20144604530774718,0.16205676381057782,0.09780110933075434,0.21140404455073664,-1.209409448895645,-0.2310282576621187,0.2826327821964818,-0.2231854874296475,-1.4947746948062302,0.955009870584849,0.04912216971230561,-0.5063197029062437,2.9484726085772848,-1.896379812861856,-2.791632695821317,-1.6715070104477474,-0.7914210262593382,1.7038351904148774,-0.6474342245391956,-1.084268872987233,0.4051003107738993,-1.9583914222181125
1708630054,-0.009247086692725165,0.17030229232415553,0.02255893492978349,0.1691657275438459,-1.4863730216259174,-0.3106311432009,0.4007582230971189,-0.2686652690515718,-1.6273872395155724,0.6655878233722198,-0.04049409501988416,-0.8682318498265423,2.268762341163033,-1.375974110960849,-2.5280735975705007,-2.0102050792085615,-0.19268575028165333,1.690232435592122,-0.4075220859084507,-1.260341257825808,0.3611332577067062,-1.446609697835145
1708630954,0.01909758787558396,0.2031822749504068,0.04939533152944943,0.20531555067085977,-1.6686542236789785,-0.10872385041677506,0.19767146075982386,-0.15516241859087915,-1.7297318246474276,0.7130040004390115,-0.025454522555862252,-0.41757672623612296,2.2849180145854264,-0.9944565528682354,-2.4517956688145244,-2.0149353183882166,0.1602886846635937,1.8422127186096733,-0.5309850185079776,-1.4921886914709823,0.24099172167550734,-1.0421441437943353
1708631854,0.06513060766243634,-0.050054419290838655,0.2241854238526633,0.3350081122508797,-1.8414377937067734,0.4920005178662155,0.30708401351681575,-0.3284309336384531,-2.066381949586292,0.6703291597866586,0.004788932575138962,-0.28443101912710683,1.355418991987084,-1.1916134336788928,-2.8327854907640333,-1.9055935875809658,0.03516569693956647,1.8222721579507681,-0.5019355132493716,-1.7349159353745585,0.5011115652761001,-1.1073703210018788
1708632754,0.10512588498859711,0.029161992126617565,0.2889854103354262,0.3448767936938553,-1.858856749792413,0.4300810217221926,0.44164851154406526,-0.36533182863971175,-2.073280245339227,0.6930224857702154,-0.10650077515680796,-0.06043290463879412,0.7079385871620578,-1.1822684696961125,-3.411599580127341,-1.9160067186090803,0.5773259233823976,1.6733484385224784,0.10203311073306544,-1.8487225211311193,0.09116423857708417,-1.572305074419801
